time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-08-02T00:45:00.0000000Z,2021-08-02T01:00:00.0000000Z,2021-08-02T00:45:39.6163350Z,2021-08-02T00:59:53.2605980Z,7887,7928.6,7850,7858.1,10.805,116
2021-08-02T01:00:00.0000000Z,2021-08-02T01:15:00.0000000Z,2021-08-02T01:00:17.5567620Z,2021-08-02T01:14:48.4508160Z,7866.1,7923,7807.9,7908.2,46.727,169
2021-08-02T01:15:00.0000000Z,2021-08-02T01:30:00.0000000Z,2021-08-02T01:15:05.2594250Z,2021-08-02T01:29:42.2554330Z,7905.2,7934.8,7860.9,7886.2,13.85,70
2021-08-02T01:30:00.0000000Z,2021-08-02T01:45:00.0000000Z,2021-08-02T01:30:08.0864180Z,2021-08-02T01:44:58.3588470Z,7902.8,7952.6,7902.8,7935,2.524,59
2021-08-02T01:45:00.0000000Z,2021-08-02T02:00:00.0000000Z,2021-08-02T01:45:37.9829700Z,2021-08-02T01:59:39.8209840Z,7945.1,7960.4,7892.3,7914.5,23.758,81
2021-08-02T02:00:00.0000000Z,2021-08-02T02:15:00.0000000Z,2021-08-02T02:00:15.0018800Z,2021-08-02T02:14:41.5242410Z,7918.4,7945.4,7892.2,7896.3,1.287,45
2021-08-02T02:15:00.0000000Z,2021-08-02T02:30:00.0000000Z,2021-08-02T02:15:37.1208240Z,2021-08-02T02:29:39.8451450Z,7910.1,7962.7,7907,7938.1,1.322,54
2021-08-02T02:30:00.0000000Z,2021-08-02T02:45:00.0000000Z,2021-08-02T02:30:32.3569540Z,2021-08-02T02:44:58.7075360Z,7950.9,8008.5,7931.1,7992,10.984,101
2021-08-02T02:45:00.0000000Z,2021-08-02T03:00:00.0000000Z,2021-08-02T02:45:31.2546290Z,2021-08-02T02:59:40.4085380Z,7989.5,8048.5,7985.8,8037.6,5.629,76
2021-08-02T03:00:00.0000000Z,2021-08-02T03:15:00.0000000Z,2021-08-02T03:00:11.2805780Z,2021-08-02T03:14:42.3838330Z,8032.1,8071,8031.2,8043.6,16.713,90
2021-08-02T03:15:00.0000000Z,2021-08-02T03:30:00.0000000Z,2021-08-02T03:15:11.2056960Z,2021-08-02T03:29:53.0442290Z,8036.6,8047,8020.8,8026.3,2.786,38
2021-08-02T03:30:00.0000000Z,2021-08-02T03:45:00.0000000Z,2021-08-02T03:30:05.6645640Z,2021-08-02T03:44:40.6147390Z,8026.3,8029.3,7998.7,8006.4,2.667,34
2021-08-02T03:45:00.0000000Z,2021-08-02T04:00:00.0000000Z,2021-08-02T03:45:03.4261690Z,2021-08-02T03:59:32.1509010Z,7999.6,8020.4,7981.9,8001.8,3.018,40
2021-08-02T04:00:00.0000000Z,2021-08-02T04:15:00.0000000Z,2021-08-02T04:00:39.5124670Z,2021-08-02T04:14:41.7641200Z,8000.5,8000.5,7944.6,7953.3,7.146,72
2021-08-02T04:15:00.0000000Z,2021-08-02T04:30:00.0000000Z,2021-08-02T04:15:12.8054510Z,2021-08-02T04:29:59.3672930Z,7948.6,8005.2,7937.5,8002.9,4.241,62
2021-08-02T04:30:00.0000000Z,2021-08-02T04:45:00.0000000Z,2021-08-02T04:30:02.3617070Z,2021-08-02T04:44:41.7135730Z,8002.4,8015.1,7963.6,7967.7,1.501,33
2021-08-02T04:45:00.0000000Z,2021-08-02T05:00:00.0000000Z,2021-08-02T04:45:31.4318220Z,2021-08-02T04:59:37.3702600Z,7959.3,7977.2,7928.1,7930.7,3.575,64
2021-08-02T05:00:00.0000000Z,2021-08-02T05:15:00.0000000Z,2021-08-02T05:00:01.7909400Z,2021-08-02T05:14:54.2566120Z,7926.8,7971.5,7926.8,7929.3,3.61,61
2021-08-02T05:15:00.0000000Z,2021-08-02T05:30:00.0000000Z,2021-08-02T05:15:25.7260590Z,2021-08-02T05:29:39.9684850Z,7939.1,7953.7,7922.1,7932.5,0.359,31
2021-08-02T05:30:00.0000000Z,2021-08-02T05:45:00.0000000Z,2021-08-02T05:30:41.6177520Z,2021-08-02T05:44:58.9119600Z,7939.8,7978.1,7930.8,7978.1,1.288,48
2021-08-02T05:45:00.0000000Z,2021-08-02T06:00:00.0000000Z,2021-08-02T05:45:13.4574160Z,2021-08-02T05:59:41.1833000Z,7978.1,7984.5,7948.4,7950.2,0.193,23
